"","id","role","playerid","name","minor"
"12720","legion10.htm","Writer","scottcharlesstewart.htm","Scott Charles Stewart",""
"12721","legion10.htm","Actor","paulbettany.htm","Paul Bettany",""
"12722","legion10.htm","Actor","lucasblack.htm","Lucas Black",""
"12723","legion10.htm","Actor","tyresegibson.htm","Tyrese Gibson",""
"12724","legion10.htm","Actor","dennisquaid.htm","Dennis Quaid",""
"12725","legion10.htm","Producer","scottcharlesstewart.htm","Scott Charles Stewart",""
"12726","legion10.htm","Composer","johnfrizzell.htm","John Frizzell",""
"12784","letsgotoprison.htm","Writer","lennongarant.htm","Thomas Lennon & Ben Garant",""
"12785","lettersfromiwojima.htm","Director","clinteastwood.htm","Clint Eastwood",""
"12786","lettersfromiwojima.htm","Writer","paulhaggis.htm","Paul Haggis",""
"12787","lettersfromiwojima.htm","Producer","clinteastwood.htm","Clint Eastwood",""
"12788","lettersfromiwojima.htm","Producer","paulhaggis.htm","Paul Haggis",""
"12789","lettersfromiwojima.htm","Producer","stevenspielberg.htm","Steven Spielberg",""
"12790","letterstojuliet.htm","Director","garywinick.htm","Gary Winick",""
"12791","letterstojuliet.htm","Actor","amandaseyfried.htm","Amanda Seyfried",""
"12792","lettherightonein.htm","Director","tomasalfredson.htm","Tomas Alfredson",""
"12793","lettherightonein09.htm","Director","mattreeves.htm","Matt Reeves",""
"12794","lettherightonein09.htm","Writer","mattreeves.htm","Matt Reeves",""
"12795","lettherightonein09.htm","Actor","kodismitmcphee.htm","Kodi Smit-McPhee",""
"12796","lettherightonein09.htm","Actor","chloemoretz.htm","Chloe Moretz",""
"12797","lettherightonein09.htm","Composer","michaelgiacchino.htm","Michael Giacchino",""
"12826","licensetowed.htm","Director","kenkwapis.htm","Ken Kwapis",""
"12827","licensetowed.htm","Actor","robinwilliams.htm","Robin Williams",""
"12828","licensetowed.htm","Actor","mandymoore.htm","Mandy Moore",""
"12829","licensetowed.htm","Actor","johnkrasinski.htm","John Krasinski",""
"12830","licensetowed.htm","Actor","mindykaling.htm","Mindy Kaling",""
"12831","licensetowed.htm","Producer","danagoldberg.htm","Dana Goldberg",""
"12832","licensetowed.htm","Producer","robertsimonds.htm","Robert Simonds",""
"12833","licensetowed.htm","Composer","christophebeck.htm","Christophe Beck",""
"12858","lifeasweknowit.htm","Director","gregberlanti.htm","Greg Berlanti",""
"12859","lifeasweknowit.htm","Actor","katherineheigl.htm","Katherine Heigl",""
"12860","lifeasweknowit.htm","Actor","joshduhamel.htm","Josh Duhamel",""
"12861","lifeasweknowit.htm","Actor","joshlucas.htm","Josh Lucas",""
"12862","lifeasweknowit.htm","Actor","melissamccarthy.htm","Melissa McCarthy","*"
"12863","lifebeforehereyes.htm","Actor","umathurman.htm","Uma Thurman",""
"12864","lifeduringwartime.htm","Director","toddsolondz.htm","Todd Solondz",""
"12865","lifeduringwartime.htm","Writer","toddsolondz.htm","Todd Solondz",""
"12868","lifeinaday.htm","Director","kevinmacdonald.htm","Kevin Macdonald",""
"12869","lifeinaday.htm","Producer","ridleyscott.htm","Ridley Scott",""
"12870","lifeinaday.htm","Producer","tonyscott.htm","Tony Scott",""
"12871","lifeinaday.htm","Composer","harrygregsonwilliams.htm","Harry Gregson-Williams",""
"12929","limitsofcontrol.htm","Actor","gaelgarciabernal.htm","Gael Garcia Bernal",""
"12930","limitsofcontrol.htm","Actor","billmurray.htm","Bill Murray",""
"12931","limitsofcontrol.htm","Producer","jonkilik.htm","Jon Kilik",""
"12932","lincolnlawyer.htm","Director","bradfurman.htm","Brad Furman",""
"12933","lincolnlawyer.htm","Writer","johnromano.htm","John Romano",""
"12934","lincolnlawyer.htm","Actor","matthewmcconaughey.htm","Matthew McConaughey",""
"12935","lincolnlawyer.htm","Actor","ryanphillippe.htm","Ryan Phillippe",""
"12936","lincolnlawyer.htm","Actor","marisatomei.htm","Marisa Tomei",""
"12937","lincolnlawyer.htm","Actor","williamhmacy.htm","William H. Macy",""
"12938","lincolnlawyer.htm","Actor","joshlucas.htm","Josh Lucas",""
"12939","lincolnlawyer.htm","Actor","johnleguizamo.htm","John Leguizamo",""
"12940","lincolnlawyer.htm","Actor","bryancranston.htm","Bryan Cranston",""
"12941","lincolnlawyer.htm","Producer","sidneykimmel.htm","Sidney Kimmel",""
"12949","lionsforlambs.htm","Director","robertredford.htm","Robert Redford",""
"12950","lionsforlambs.htm","Actor","robertredford.htm","Robert Redford",""
"12951","lionsforlambs.htm","Actor","merylstreep.htm","Meryl Streep",""
"12952","lionsforlambs.htm","Actor","tomcruise.htm","Tom Cruise",""
"12953","lionsforlambs.htm","Actor","andrewgarfield.htm","Andrew Garfield",""
"12954","lionsforlambs.htm","Actor","peterberg.htm","Peter Berg",""
"12955","lionsforlambs.htm","Actor","derekluke.htm","Derek Luke",""
"12956","lionsforlambs.htm","Actor","joshzuckerman.htm","Josh Zuckerman","*"
"12957","lionsforlambs.htm","Composer","markisham.htm","Mark Isham",""
"12958","littleashes.htm","Actor","robertpattinson.htm","Robert Pattinson",""
"12970","littlechildren.htm","Director","toddfield.htm","Todd Field",""
"12971","littlechildren.htm","Actor","katewinslet.htm","Kate Winslet",""
"12972","littlechildren.htm","Actor","jenniferconnelly.htm","Jennifer Connelly",""
"12973","littlechildren.htm","Actor","patrickwilson.htm","Patrick Wilson",""
"12974","littlechildren.htm","Actor","jackieearlehaley.htm","Jackie Earle Haley",""
"12975","littlechildren.htm","Producer","albertberger.htm","Albert Berger",""
"12976","littlechildren.htm","Producer","toddfield.htm","Todd Field",""
"12977","littlechildren.htm","Producer","ronyerxa.htm","Ron Yerxa",""
"12978","littlechildren.htm","Composer","thomasnewman.htm","Thomas Newman",""
"12983","littleman.htm","Director","keenenivorywayans.htm","Keenen Ivory Wayans",""
"12984","littleman.htm","Actor","shawnwayans.htm","Shawn Wayans",""
"12985","littleman.htm","Actor","marlonwayans.htm","Marlon Wayans",""
"12986","littleman.htm","Actor","tracymorgan.htm","Tracy Morgan",""
"12987","littleman.htm","Actor","robschneider.htm","Rob Schneider","*"
"12988","littleman.htm","Producer","joeroth.htm","Joe Roth",""
"12989","littleman.htm","Composer","teddycastellucci.htm","Teddy Castellucci",""
"12999","littlemisssunshine.htm","Director","jonathandayton.htm","Jonathan Dayton",""
"13000","littlemisssunshine.htm","Director","valeriefaris.htm","Valerie Faris",""
"13001","littlemisssunshine.htm","Writer","michaelarndt.htm","Michael Arndt",""
"13002","littlemisssunshine.htm","Actor","gregkinnear.htm","Greg Kinnear",""
"13003","littlemisssunshine.htm","Actor","stevecarell.htm","Steve Carell",""
"13004","littlemisssunshine.htm","Actor","tonicollette.htm","Toni Collette",""
"13005","littlemisssunshine.htm","Actor","pauldano.htm","Paul Dano",""
"13006","littlemisssunshine.htm","Actor","abigailbreslin.htm","Abigail Breslin",""
"13007","littlemisssunshine.htm","Actor","bryancranston.htm","Bryan Cranston","*"
"13008","littlemisssunshine.htm","Producer","albertberger.htm","Albert Berger",""
"13009","littlemisssunshine.htm","Producer","ronyerxa.htm","Ron Yerxa",""
"13010","littlemisssunshine.htm","Cinematographer","timsuhrstedt.htm","Tim Suhrstedt",""
"13049","livesofothers.htm","Composer","gabrielyared.htm","Gabriel Yared",""
"13059","livingwake.htm","Actor","jesseeisenberg.htm","Jesse Eisenberg",""
"13097","lonelyhearts.htm","Actor","johntravolta.htm","John Travolta",""
"13098","lonelyhearts.htm","Actor","jamesgandolfini.htm","James Gandolfini",""
"13099","lonesomejim.htm","Actor","livtyler.htm","Liv Tyler",""
"13100","lonesomejim.htm","Actor","caseyaffleck.htm","Casey Affleck",""
"13120","longshots.htm","Actor","icecube.htm","Ice Cube",""
"13121","longshots.htm","Composer","teddycastellucci.htm","Teddy Castellucci",""
"13141","lookout.htm","Actor","josephgordonlevitt.htm","Joseph Gordon-Levitt",""
"13142","lookout.htm","Actor","islafisher.htm","Isla Fisher",""
"13143","lookout.htm","Actor","matthewgoode.htm","Matthew Goode",""
"13144","lookout.htm","Producer","garybarber.htm","Gary Barber",""
"13145","lookout.htm","Producer","rogerbirnbaum.htm","Roger Birnbaum",""
"13146","lookout.htm","Producer","jonathanglickman.htm","Jonathan Glickman",""
"13147","lookout.htm","Composer","jamesnewtonhoward.htm","James Newton Howard",""
"13190","losers.htm","Actor","idriselba.htm","Idris Elba",""
"13191","losers.htm","Actor","chrisevans.htm","Chris Evans",""
"13192","losers.htm","Actor","jeffreydeanmorgan.htm","Jeffrey Dean Morgan",""
"13193","losers.htm","Actor","zoesaldana.htm","Zoe Saldana",""
"13194","losers.htm","Producer","joelsilver.htm","Joel Silver",""
"13195","losers.htm","Composer","johnottman.htm","John Ottman",""
"13213","lostcity.htm","Actor","dustinhoffman.htm","Dustin Hoffman",""
"13214","lostcity.htm","Actor","billmurray.htm","Bill Murray",""
"13215","lostcity.htm","Actor","benjaminbratt.htm","Benjamin Bratt",""
"13247","lotteryticket.htm","Director","erikwhite.htm","Erik White",""
"13248","lotteryticket.htm","Writer","erikwhite.htm","Erik White",""
"13249","lotteryticket.htm","Writer","abdulwilliams.htm","Abdul Williams",""
"13250","lotteryticket.htm","Actor","bowwow.htm","Bow Wow",""
"13251","lotteryticket.htm","Actor","brandontjackson.htm","Brandon T. Jackson",""
"13252","lotteryticket.htm","Actor","naturinaughton.htm","Naturi Naughton",""
"13253","lotteryticket.htm","Actor","icecube.htm","Ice Cube",""
"13279","loveandotherdrugs.htm","Director","edwardzwick.htm","Edward Zwick",""
"13280","loveandotherdrugs.htm","Actor","joshgad.htm","Josh Gad",""
"13281","loveandotherdrugs.htm","Actor","jakegyllenhaal.htm","Jake Gyllenhaal",""
"13282","loveandotherdrugs.htm","Actor","annehathaway.htm","Anne Hathaway",""
"13283","loveandotherdrugs.htm","Producer","pieterjanbrugge.htm","Pieter Jan Brugge",""
"13284","loveandotherdrugs.htm","Producer","scottstuber.htm","Scott Stuber",""
"13285","loveandotherdrugs.htm","Producer","edwardzwick.htm","Edward Zwick",""
"13286","loveandotherdrugs.htm","Composer","jamesnewtonhoward.htm","James Newton Howard",""
"13290","lovecomeslately.htm","Actor","oliviathirlby.htm","Olivia Thirlby",""
"13297","loveguru.htm","Actor","mikemyers.htm","Mike Myers",""
"13298","loveguru.htm","Actor","jessicaalba.htm","Jessica Alba",""
"13299","loveguru.htm","Actor","justintimberlake.htm","Justin Timberlake",""
"13300","loveguru.htm","Actor","benkingsley.htm","Ben Kingsley",""
"13301","loveguru.htm","Producer","garybarber.htm","Gary Barber",""
"13302","loveguru.htm","Producer","rogerbirnbaum.htm","Roger Birnbaum",""
"13303","loveguru.htm","Producer","michaeldeluca.htm","Michael De Luca",""
"13304","loveinthetimeofcholera.htm","Director","mikenewell.htm","Mike Newell",""
"13305","loveinthetimeofcholera.htm","Actor","javierbardem.htm","Javier Bardem",""
"13306","loveinthetimeofcholera.htm","Actor","benjaminbratt.htm","Benjamin Bratt",""
"13307","loveinthetimeofcholera.htm","Actor","johnleguizamo.htm","John Leguizamo",""
"13324","lovelybones.htm","Director","peterjackson.htm","Peter Jackson",""
"13325","lovelybones.htm","Actor","saoirseronan.htm","Saoirse Ronan",""
"13326","lovelybones.htm","Actor","markwahlberg.htm","Mark Wahlberg",""
"13327","lovelybones.htm","Actor","rachelweisz.htm","Rachel Weisz",""
"13328","lovelybones.htm","Actor","susansarandon.htm","Susan Sarandon",""
"13329","lovelybones.htm","Actor","stanleytucci.htm","Stanley Tucci",""
"13330","lovelybones.htm","Producer","stevenspielberg.htm","Steven Spielberg",""
"13331","lovelybones.htm","Cinematographer","andrewlesnie.htm","Andrew Lesnie",""
"13332","lovelystill.htm","Actor","adamscott.htm","Adam Scott",""
"13333","lovelystill.htm","Actor","elizabethbanks.htm","Elizabeth Banks",""
"13338","loveranch.htm","Director","taylorhackford.htm","Taylor Hackford",""
"13339","loveranch.htm","Actor","bryancranston.htm","Bryan Cranston",""
"13340","loveranch.htm","Actor","helenmirren.htm","Helen Mirren",""
"13341","loveranch.htm","Producer","taylorhackford.htm","Taylor Hackford",""
"13342","loveranch.htm","Composer","chrisbacon.htm","Chris Bacon",""
"13386","luckynumberslevin.htm","Actor","joshhartnett.htm","Josh Hartnett",""
"13387","luckynumberslevin.htm","Actor","lucyliu.htm","Lucy Liu",""
"13388","luckynumberslevin.htm","Actor","benkingsley.htm","Ben Kingsley",""
"13389","luckynumberslevin.htm","Actor","brucewillis.htm","Bruce Willis",""
"13390","luckynumberslevin.htm","Actor","morganfreeman.htm","Morgan Freeman",""
"13391","luckynumberslevin.htm","Producer","doncarmody.htm","Don Carmody",""
"13398","luckyyou.htm","Director","curtishanson.htm","Curtis Hanson",""
"13399","luckyyou.htm","Writer","ericroth.htm","Eric Roth",""
"13400","luckyyou.htm","Actor","ericbana.htm","Eric Bana",""
"13401","luckyyou.htm","Actor","drewbarrymore.htm","Drew Barrymore",""
"13402","luckyyou.htm","Actor","robertduvall.htm","Robert Duvall",""
"13403","luckyyou.htm","Actor","robertdowneyjr.htm","Robert Downey, Jr.","*"
"13404","luckyyou.htm","Producer","denisedinovi.htm","Denise Di Novi",""
"13405","luckyyou.htm","Composer","christopheryoung.htm","Christopher Young",""
"13408","lustcaution.htm","Director","anglee.htm","Ang Lee",""
"13409","lustcaution.htm","Composer","alexandredesplat.htm","Alexandre Desplat",""
"13412","lymelife.htm","Actor","alecbaldwin.htm","Alec Baldwin",""
"13413","lymelife.htm","Actor","roryculkin.htm","Rory Culkin",""
"13414","lymelife.htm","Actor","emmaroberts.htm","Emma Roberts",""
"13416","macgruber.htm","Director","jormataccone.htm","Jorma Taccone",""
"13417","macgruber.htm","Writer","willforte.htm","Will Forte",""
"13418","macgruber.htm","Writer","jormataccone.htm","Jorma Taccone",""
"13419","macgruber.htm","Actor","willforte.htm","Will Forte",""
"13420","macgruber.htm","Actor","kristenwiig.htm","Kristen Wiig",""
"13421","macgruber.htm","Actor","ryanphillippe.htm","Ryan Phillippe",""
"13422","macgruber.htm","Actor","valkilmer.htm","Val Kilmer",""
"13423","macgruber.htm","Producer","ryankavanaugh.htm","Ryan Kavanaugh",""
"13424","macgruber.htm","Producer","lornemichaels.htm","Lorne Michaels",""
"13425","macgruber.htm","Producer","akivaschaffer.htm","Akiva Schaffer",""
"13426","macgruber.htm","Producer","tuckertooley.htm","Tucker Tooley",""
"13427","machete.htm","Director","robertrodriguez.htm","Robert Rodriguez",""
"13428","machete.htm","Writer","robertrodriguez.htm","Robert Rodriguez",""
"13429","machete.htm","Actor","robertdeniro.htm","Robert DeNiro",""
"13430","machete.htm","Actor","jessicaalba.htm","Jessica Alba",""
"13431","machete.htm","Actor","michellerodriguez.htm","Michelle Rodriguez",""
"13432","machete.htm","Actor","lindsaylohan.htm","Lindsay Lohan",""
"13433","machete.htm","Producer","robertrodriguez.htm","Robert Rodriguez",""
"13434","machete.htm","Composer","carlthiel.htm","Carl Thiel",""
"13453","madagascar2.htm","Director","ericdarnell.htm","Eric Darnell",""
"13454","madagascar2.htm","Director","tommcgrath.htm","Tom McGrath",""
"13455","madagascar2.htm","Writer","etancohen.htm","Etan Cohen",""
"13456","madagascar2.htm","Writer","ericdarnell.htm","Eric Darnell",""
"13457","madagascar2.htm","Writer","tommcgrath.htm","Tom McGrath",""
"13458","madagascar2.htm","Actor","benstiller.htm","Ben Stiller",""
"13459","madagascar2.htm","Actor","chrisrock.htm","Chris Rock",""
"13460","madagascar2.htm","Actor","davidschwimmer.htm","David Schwimmer",""
"13461","madagascar2.htm","Actor","jadapinkett.htm","Jada Pinkett-Smith",""
"13462","madagascar2.htm","Actor","sachabaroncohen.htm","Sacha Baron Cohen",""
"13463","madagascar2.htm","Actor","cedrictheentertainer.htm","Cedric the Entertainer",""
"13464","madagascar2.htm","Actor","berniemac.htm","Bernie Mac",""
"13465","madagascar2.htm","Actor","alecbaldwin.htm","Alec Baldwin",""
"13466","madagascar2.htm","Actor","tommcgrath.htm","Tom McGrath","*"
"13467","madagascar2.htm","Actor","zacharygordon.htm","Zachary Gordon","*"
"13468","madagascar2.htm","Producer","mireillesoria.htm","Mireille Soria",""
"13469","madagascar2.htm","Producer","markswift.htm","Mark Swift",""
"13470","madagascar2.htm","Composer","hanszimmer.htm","Hans Zimmer",""
"13493","madeagoestojail.htm","Director","tylerperry.htm","Tyler Perry",""
"13494","madeagoestojail.htm","Writer","tylerperry.htm","Tyler Perry",""
"13495","madeagoestojail.htm","Actor","tylerperry.htm","Tyler Perry",""
"13496","madeagoestojail.htm","Actor","derekluke.htm","Derek Luke",""
"13497","madeagoestojail.htm","Actor","violadavis.htm","Viola Davis",""
"13498","madeagoestojail.htm","Producer","tylerperry.htm","Tyler Perry",""
"13499","madeagoestojail.htm","Composer","aaronzigman.htm","Aaron Zigman",""
"13500","madeasbighappyfamily.htm","Director","tylerperry.htm","Tyler Perry",""
"13501","madeasbighappyfamily.htm","Writer","tylerperry.htm","Tyler Perry",""
"13502","madeasbighappyfamily.htm","Actor","bowwow.htm","Bow Wow",""
"13503","madeasbighappyfamily.htm","Actor","tylerperry.htm","Tyler Perry",""
"13504","madeasbighappyfamily.htm","Producer","ozzieareu.htm","Ozzie Areu",""
"13505","madeasbighappyfamily.htm","Composer","aaronzigman.htm","Aaron Zigman",""
"13515","madeindagenham.htm","Actor","sallyhawkins.htm","Sally Hawkins",""
"13522","madeofhonor.htm","Actor","michellemonaghan.htm","Michelle Monaghan",""
"13523","madeofhonor.htm","Actor","chrismessina.htm","Chris Messina",""
"13524","madeofhonor.htm","Actor","sydneypollack.htm","Sydney Pollack",""
"13525","madeofhonor.htm","Producer","ryankavanaugh.htm","Ryan Kavanaugh",""
"13526","madeofhonor.htm","Producer","nealmoritz.htm","Neal H. Moritz",""
"13539","madmoney.htm","Director","calliekhouri.htm","Callie Khouri",""
